ipaddr_origin,idp_origin,ipaddr_resp,idp_resp,host,uri
203.146.133.60,1071,144.203.175.201,80,amazon.com,/products/books
42.209.241.151,5967,66.26.188.200,80,www.instagram.com,/search?q=data
198.130.224.202,2289,29.46.236.172,80,www.google.com,/en-US/docs/Web/HTTP
238.21.94.137,3712,247.231.102.253,80,facebook.com,/dashboard
32.161.153.207,2581,79.20.35.175,80,university.ac.th,/en-US/docs/Web/HTTP
55.181.176.131,5760,72.217.153.11,80,stackoverflow.com,/messages
77.182.194.249,6026,196.12.109.83,80,university.ac.th,/search?q=data
104.15.202.180,2893,154.180.11.238,80,medium.com,/profile
75.8.237.207,3381,193.106.233.58,80,google.com,/home
169.180.66.160,5550,33.5.220.163,80,api.line.me,/home
164.2.64.57,3602,78.168.170.77,80,www.google.com,/profile
23.79.224.255,4687,56.60.84.6,80,api.line.me,/api/ping
47.52.181.158,1905,80.201.190.139,80,www.google.com,/auth/verify
43.6.150.182,4711,54.135.58.196,80,twitter.com,/products/books
98.20.17.29,3917,248.167.243.208,8000,stackoverflow.com,/messages
27.165.117.212,4868,20.196.180.26,80,www.google.com,/dashboard
107.8.95.25,1277,247.144.49.205,8080,medium.com,/search?q=data
136.35.212.219,2168,7.30.234.63,80,api.line.me,/en-US/docs/Web/HTTP
169.209.109.14,5980,66.65.200.70,80,login.microsoftonline.com,/search?q=data
32.235.148.243,6360,190.77.22.133,80,student.university.ac.th,/profile
163.103.113.59,2958,22.252.60.230,80,facebook.com,/course
253.232.107.68,1619,204.33.69.204,8000,amazon.com,/api/ping
182.212.201.195,4488,145.224.15.213,80,login.microsoftonline.com,/stories/12345
179.141.156.202,3478,47.77.136.248,80,teams.microsoft.com,/stories/12345
189.37.225.63,5277,222.23.209.235,80,www.google.com,/search?q=data
181.181.65.187,5085,248.234.93.157,8000,youtube.com,/api/ping
70.44.94.19,2846,173.107.239.202,80,google.com,/search?q=data
42.244.189.206,6182,14.177.224.97,80,youtube.com,/home
107.159.169.80,4143,64.105.234.17,80,stackoverflow.com,/en-US/docs/Web/HTTP
146.42.1.55,4521,214.78.119.154,8080,university.ac.th,/home
151.183.191.81,1490,46.139.133.163,80,api.line.me,/products/books
57.77.103.97,5692,22.63.84.80,80,stackoverflow.com,/en-US/docs/Web/HTTP
146.16.13.88,3774,121.159.126.164,80,youtube.com,/download/latest
19.98.199.0,5300,208.44.69.152,80,cdn.discordapp.com,/profile
19.23.23.220,4139,188.176.85.158,80,youtube.com,/products/books
220.205.190.123,6163,167.164.209.253,80,stackoverflow.com,/download/latest
88.218.12.106,1329,3.239.34.61,80,youtube.com,/stories/12345
214.18.153.215,5234,121.8.215.142,8000,youtube.com,/home
109.192.95.99,1264,2.40.62.4,8080,facebook.com,/stories/12345
146.127.225.138,1557,243.104.191.179,80,login.microsoftonline.com,/messages
66.155.58.82,4440,86.15.231.230,80,medium.com,/dashboard
221.154.189.117,4614,9.91.200.52,80,www.instagram.com,/home
138.220.31.206,4000,117.71.137.36,80,google.com,/auth/verify
37.18.126.147,2400,141.171.112.64,80,amazon.com,/dashboard
40.164.68.172,4408,46.241.102.167,80,amazon.com,/course
65.242.199.15,3775,33.252.102.34,80,www.google.com,/dashboard
250.8.243.216,4737,242.61.253.158,80,api.line.me,/en-US/docs/Web/HTTP
148.17.230.175,3999,203.50.98.120,8080,api.line.me,/en-US/docs/Web/HTTP
7.252.210.83,4392,15.77.51.70,80,teams.microsoft.com,/en-US/docs/Web/HTTP
228.157.221.160,4551,101.136.177.23,8000,student.university.ac.th,/profile
144.200.181.194,3589,138.169.243.191,8000,facebook.com,/messages
205.112.123.231,1251,73.67.203.74,80,www.google.com,/download/latest
120.26.28.211,2775,148.110.88.214,80,cdn.discordapp.com,/auth/verify
44.111.40.247,6360,142.45.55.110,80,medium.com,/download/latest
249.59.149.178,2533,220.179.228.159,80,login.microsoftonline.com,/course
9.170.3.200,4859,31.172.133.119,80,stackoverflow.com,/login
130.77.24.251,4114,31.248.222.229,80,facebook.com,/profile
128.52.44.221,5060,9.250.19.70,8000,api.line.me,/dashboard
251.107.8.54,1655,204.232.89.98,80,stackoverflow.com,/messages
144.252.68.14,4239,176.0.54.1,80,teams.microsoft.com,/stories/12345
131.253.217.80,3729,128.72.191.236,8080,facebook.com,/api/ping
140.202.34.98,3033,174.234.14.83,80,university.ac.th,/products/books
36.240.219.7,1684,156.8.0.242,8000,youtube.com,/messages
195.104.222.155,4659,73.103.115.21,80,google.com,/profile
205.209.10.2,2382,54.130.81.116,80,stackoverflow.com,/api/ping
119.47.46.153,4178,162.45.20.104,80,facebook.com,/course
192.4.89.52,2672,120.218.78.175,8080,cdn.discordapp.com,/search?q=data
103.159.146.97,5660,116.183.181.51,80,university.ac.th,/login
86.16.21.128,4376,26.228.218.108,80,login.microsoftonline.com,/login
244.141.97.173,1340,215.211.135.219,80,cdn.discordapp.com,/stories/12345
22.74.117.11,5266,165.77.194.203,80,student.university.ac.th,/download/latest
227.91.189.54,5766,119.22.62.11,80,google.com,/stories/12345
110.48.220.248,5097,203.101.204.104,80,student.university.ac.th,/messages
231.32.246.55,3541,57.53.52.109,80,amazon.com,/search?q=data
158.12.126.239,6395,157.235.189.184,80,university.ac.th,/stories/12345
129.7.234.45,4184,30.235.114.52,80,login.microsoftonline.com,/dashboard
51.160.158.154,2075,240.127.252.172,8080,google.com,/download/latest
94.248.71.17,1062,62.192.172.43,80,zoom.us,/stories/12345
126.238.142.0,4239,133.43.10.147,80,youtube.com,/stories/12345
140.21.226.211,3055,165.154.146.115,80,university.ac.th,/search?q=data
250.170.124.28,1968,195.91.11.196,8000,teams.microsoft.com,/products/books
136.170.96.210,5887,75.176.193.108,80,facebook.com,/api/ping
76.54.164.153,3131,77.240.154.35,80,teams.microsoft.com,/course
51.18.85.88,6316,127.109.184.50,80,youtube.com,/products/books
163.190.244.49,2021,149.138.153.174,8000,medium.com,/course
101.86.251.191,5110,115.178.79.125,80,university.ac.th,/messages
147.93.78.114,2438,25.24.242.233,80,google.com,/dashboard
203.238.2.64,3365,74.151.177.234,80,login.microsoftonline.com,/products/books
30.161.229.183,3685,89.205.32.173,8080,student.university.ac.th,/products/books
103.64.177.234,1448,168.116.226.239,80,login.microsoftonline.com,/course
95.14.236.56,4835,204.66.103.2,80,teams.microsoft.com,/api/ping
199.78.23.51,1351,91.230.136.255,8000,login.microsoftonline.com,/api/ping
138.111.114.174,5400,53.151.50.30,80,university.ac.th,/course
190.213.223.171,3712,72.218.96.98,8000,login.microsoftonline.com,/en-US/docs/Web/HTTP
15.10.159.40,2986,37.178.65.115,80,twitter.com,/home
30.66.91.176,4945,0.11.180.95,80,www.google.com,/course
82.103.153.234,3067,54.231.54.26,8080,youtube.com,/home
28.106.179.155,4208,146.127.211.241,8080,university.ac.th,/login
71.237.162.234,2937,236.235.229.13,80,www.google.com,/search?q=data
103.163.151.79,3420,138.254.77.182,8080,login.microsoftonline.com,/auth/verify
212.115.220.10,2039,77.84.172.129,80,login.microsoftonline.com,/profile
229.76.198.149,4656,152.144.100.148,80,student.university.ac.th,/download/latest
88.133.228.178,1964,240.96.87.34,80,amazon.com,/download/latest
48.127.56.225,3472,69.59.48.85,8000,medium.com,/auth/verify
168.20.66.198,5203,43.230.95.26,8000,cdn.discordapp.com,/profile
23.226.236.216,4731,242.242.222.181,80,google.com,/course
66.171.254.217,2561,74.156.79.27,8000,www.google.com,/products/books
40.103.158.205,3590,253.127.134.214,80,stackoverflow.com,/messages
217.177.252.149,5373,140.159.223.115,80,cdn.discordapp.com,/stories/12345
228.143.29.205,3972,236.7.165.213,8000,cdn.discordapp.com,/messages
211.145.97.26,2260,220.211.132.85,80,www.instagram.com,/api/ping
7.122.163.228,2816,210.126.157.227,8080,amazon.com,/course
2.124.36.255,1883,31.150.254.75,8000,login.microsoftonline.com,/download/latest
177.80.123.59,1313,211.94.193.175,8000,teams.microsoft.com,/stories/12345
50.170.10.125,1780,98.246.233.238,80,login.microsoftonline.com,/stories/12345
216.84.47.20,4925,76.239.25.183,80,google.com,/home
233.225.204.240,1864,113.99.171.128,8080,medium.com,/home
26.157.115.74,1244,77.208.87.71,80,student.university.ac.th,/auth/verify
179.203.103.171,5106,218.53.92.94,80,amazon.com,/auth/verify
126.86.153.59,4598,175.222.143.222,8080,facebook.com,/en-US/docs/Web/HTTP
104.65.89.218,1038,128.52.194.116,8000,zoom.us,/messages
244.156.66.56,1796,2.150.7.118,80,www.instagram.com,/download/latest
88.125.71.118,4213,190.214.247.195,80,api.line.me,/messages
209.206.246.203,5307,62.144.56.161,80,medium.com,/course
89.196.10.111,5745,94.35.101.249,80,google.com,/en-US/docs/Web/HTTP
129.50.191.51,1972,244.30.200.186,80,twitter.com,/home
231.64.82.235,2185,242.67.205.99,80,teams.microsoft.com,/api/ping
80.108.69.126,6253,92.238.123.149,8000,facebook.com,/stories/12345
118.216.198.92,1769,196.143.188.138,80,api.line.me,/search?q=data
128.9.200.129,4116,18.31.114.101,8000,stackoverflow.com,/products/books
192.103.230.91,4260,234.71.38.143,80,facebook.com,/home
242.88.31.13,1003,193.182.109.174,8080,medium.com,/products/books
123.221.254.116,2588,239.236.50.152,80,medium.com,/search?q=data
109.103.190.85,5366,103.115.132.208,80,login.microsoftonline.com,/download/latest
3.88.14.44,4578,216.65.186.85,80,twitter.com,/dashboard
35.58.30.168,4793,60.158.18.181,80,www.google.com,/en-US/docs/Web/HTTP
29.39.154.162,1803,254.162.23.171,8000,google.com,/download/latest
100.113.110.56,4161,121.48.107.72,80,www.instagram.com,/api/ping
41.129.52.177,2210,243.250.215.142,80,amazon.com,/en-US/docs/Web/HTTP
227.77.77.88,5495,182.166.236.75,80,login.microsoftonline.com,/api/ping
86.145.185.21,1881,77.33.192.99,80,student.university.ac.th,/home
160.108.78.249,1130,122.43.125.209,8000,amazon.com,/course
210.244.61.172,3106,83.172.104.60,80,student.university.ac.th,/search?q=data
119.79.160.158,5671,228.4.154.115,80,www.google.com,/login
249.60.204.76,4297,99.240.55.22,80,google.com,/en-US/docs/Web/HTTP
172.136.15.161,2846,189.230.218.77,80,www.instagram.com,/login
153.187.145.196,6309,72.165.228.206,8000,youtube.com,/home
240.239.152.4,4967,32.140.38.72,80,www.google.com,/api/ping
116.131.247.44,1004,220.204.88.197,80,facebook.com,/auth/verify
240.44.227.163,3169,238.134.212.32,80,student.university.ac.th,/home
10.0.213.92,2723,105.34.1.63,8080,www.instagram.com,/home
151.59.159.165,1627,184.129.18.67,80,zoom.us,/stories/12345
47.20.21.210,5283,251.24.27.37,80,stackoverflow.com,/search?q=data
199.143.113.124,2422,216.252.238.77,80,cdn.discordapp.com,/dashboard
144.153.208.112,3424,176.4.91.25,8000,api.line.me,/course
23.52.31.36,2319,162.133.61.254,80,zoom.us,/dashboard
54.166.8.120,4203,83.108.137.191,80,teams.microsoft.com,/stories/12345
248.118.209.150,4262,68.203.75.147,80,facebook.com,/auth/verify
61.37.114.94,1942,79.172.108.104,8080,www.instagram.com,/course
196.230.203.229,1060,58.9.138.249,80,www.google.com,/en-US/docs/Web/HTTP
249.194.115.236,1275,87.211.213.190,80,www.google.com,/search?q=data
92.77.155.17,2233,148.231.42.181,8000,cdn.discordapp.com,/course
103.6.220.204,6477,106.35.121.139,80,medium.com,/api/ping
220.231.175.193,3582,34.166.16.77,8000,twitter.com,/stories/12345
132.205.50.179,2237,92.197.228.176,8000,login.microsoftonline.com,/dashboard
227.136.96.31,4329,192.76.67.180,80,medium.com,/profile
124.242.127.145,6183,58.23.88.112,80,youtube.com,/messages
182.181.240.66,5450,22.44.50.161,80,zoom.us,/search?q=data
166.192.52.169,4601,236.200.70.95,80,login.microsoftonline.com,/api/ping
156.28.166.241,3074,53.147.19.190,80,twitter.com,/products/books
20.214.77.206,5850,242.66.203.196,80,stackoverflow.com,/profile
45.189.58.180,4203,254.131.230.31,80,stackoverflow.com,/login
243.49.159.1,2025,150.227.37.75,8000,cdn.discordapp.com,/download/latest
116.169.92.29,3596,250.1.116.113,80,google.com,/search?q=data
130.89.44.213,4240,242.47.143.26,80,facebook.com,/en-US/docs/Web/HTTP
8.147.143.46,1592,239.23.198.182,80,cdn.discordapp.com,/api/ping
17.140.10.168,5942,165.27.126.172,80,student.university.ac.th,/home
201.228.14.39,5191,90.156.169.67,80,stackoverflow.com,/stories/12345
184.173.163.60,2540,157.121.183.159,80,login.microsoftonline.com,/login
238.248.4.112,4405,255.47.204.160,8000,login.microsoftonline.com,/dashboard
10.26.168.25,2220,189.212.110.62,8000,university.ac.th,/dashboard
29.173.101.161,1281,88.106.245.35,80,medium.com,/messages
12.63.85.230,4969,162.229.107.178,8080,zoom.us,/download/latest
115.49.253.54,1231,6.3.157.224,80,cdn.discordapp.com,/products/books
112.129.24.59,1260,33.214.66.227,80,login.microsoftonline.com,/search?q=data
127.186.93.241,6273,173.45.117.5,8000,login.microsoftonline.com,/login
138.100.202.6,2302,190.203.144.177,80,www.google.com,/products/books
208.9.75.124,5481,119.49.25.57,80,amazon.com,/course
32.48.6.191,4532,153.3.254.221,8000,amazon.com,/login
191.122.193.16,2533,27.254.176.250,8000,cdn.discordapp.com,/home
214.241.249.66,2049,5.13.234.233,8080,university.ac.th,/profile
9.110.173.228,3140,153.227.255.32,8000,student.university.ac.th,/products/books
107.194.15.110,3304,181.157.68.8,80,twitter.com,/home
24.180.65.210,3488,50.126.55.64,80,zoom.us,/products/books
165.57.7.198,3785,62.128.19.225,80,twitter.com,/auth/verify
37.59.231.184,5955,98.233.129.88,80,login.microsoftonline.com,/en-US/docs/Web/HTTP
252.226.34.221,4926,166.114.125.244,8000,zoom.us,/login
241.93.41.178,4086,204.221.77.223,80,stackoverflow.com,/products/books
106.31.241.127,6104,141.106.188.184,80,amazon.com,/course
175.127.63.184,5533,100.115.226.64,80,twitter.com,/home
140.4.228.134,5716,31.17.249.4,80,www.instagram.com,/dashboard
56.25.178.239,2686,207.19.211.206,80,www.google.com,/dashboard
6.132.137.233,1111,206.14.161.45,80,university.ac.th,/messages
92.164.56.215,2951,199.171.148.201,80,cdn.discordapp.com,/course
142.184.43.169,3954,47.75.52.77,80,student.university.ac.th,/download/latest
156.111.45.15,4562,49.216.197.207,80,amazon.com,/dashboard
143.245.164.148,4409,80.149.7.14,80,medium.com,/profile
141.137.194.217,6490,223.113.144.191,8080,student.university.ac.th,/download/latest
167.236.71.71,6403,49.65.137.75,80,google.com,/en-US/docs/Web/HTTP
122.128.159.108,3171,176.3.124.125,80,cdn.discordapp.com,/course
14.158.149.202,4392,65.192.7.1,80,zoom.us,/search?q=data
237.86.158.50,2490,52.245.229.144,80,google.com,/profile
70.229.255.7,3304,235.241.95.125,80,google.com,/profile
233.254.137.216,4560,13.164.57.32,8000,cdn.discordapp.com,/profile
134.146.140.255,4128,190.74.50.133,80,student.university.ac.th,/messages
230.250.197.30,1063,43.206.47.172,80,youtube.com,/profile
29.179.60.248,1247,108.53.133.203,80,amazon.com,/dashboard
211.140.164.31,4286,226.133.188.107,8000,teams.microsoft.com,/search?q=data
243.90.117.250,6446,226.57.230.94,8000,twitter.com,/home
133.231.74.39,4337,247.107.173.21,8000,www.google.com,/en-US/docs/Web/HTTP
103.96.43.62,1487,187.46.111.220,80,login.microsoftonline.com,/home
255.78.97.52,3711,194.30.38.162,80,www.instagram.com,/search?q=data
171.175.121.196,1882,116.158.92.212,80,student.university.ac.th,/products/books
76.26.184.91,3265,104.174.45.199,8080,google.com,/download/latest
6.142.14.238,5460,125.100.178.64,80,teams.microsoft.com,/api/ping
109.51.32.27,2235,198.190.112.241,8000,login.microsoftonline.com,/en-US/docs/Web/HTTP
76.3.59.128,4335,80.4.100.231,80,youtube.com,/login
248.3.43.118,5841,3.57.195.152,8000,amazon.com,/login
244.145.213.225,2946,27.239.173.244,80,www.google.com,/api/ping
206.30.143.121,3378,247.195.125.209,8080,university.ac.th,/stories/12345
131.51.219.164,1400,77.82.223.34,80,facebook.com,/search?q=data
19.137.82.231,5385,22.38.136.78,8000,student.university.ac.th,/auth/verify
223.133.61.94,4261,21.62.101.76,8080,medium.com,/auth/verify
30.51.176.236,1107,208.73.150.63,80,cdn.discordapp.com,/en-US/docs/Web/HTTP
91.181.235.159,3989,33.190.120.50,8000,student.university.ac.th,/auth/verify
194.208.41.177,1626,198.112.197.164,80,api.line.me,/dashboard
23.234.146.98,1222,159.28.222.158,8000,student.university.ac.th,/en-US/docs/Web/HTTP
65.5.43.62,3831,199.47.45.255,80,teams.microsoft.com,/products/books
202.209.73.219,5345,212.253.68.230,8080,medium.com,/api/ping
249.108.139.211,5491,248.237.207.8,80,www.google.com,/products/books
136.245.99.126,1791,61.67.234.70,80,student.university.ac.th,/products/books
129.106.17.175,1032,38.25.74.235,80,university.ac.th,/dashboard
181.200.167.88,6035,233.219.132.70,80,medium.com,/auth/verify
105.69.231.242,3499,88.141.130.148,80,api.line.me,/stories/12345
149.122.15.62,1047,114.149.34.169,8000,facebook.com,/en-US/docs/Web/HTTP
21.82.228.21,4543,39.26.44.103,80,stackoverflow.com,/profile
116.155.137.7,3285,35.229.61.57,8000,twitter.com,/en-US/docs/Web/HTTP
90.147.127.145,5157,19.208.34.107,80,www.instagram.com,/api/ping
154.215.141.64,3189,141.194.15.224,80,medium.com,/search?q=data
126.87.16.219,4355,202.247.7.213,8000,zoom.us,/auth/verify
230.149.37.39,5592,220.60.25.40,80,login.microsoftonline.com,/messages
133.135.40.163,5108,67.195.29.71,80,medium.com,/login
178.170.74.0,1553,48.240.179.76,80,facebook.com,/search?q=data
64.213.198.24,6074,64.140.217.0,80,www.instagram.com,/messages
40.159.151.160,5684,229.149.66.221,8000,www.google.com,/login
99.124.141.7,1103,75.9.58.47,8000,zoom.us,/login
194.33.92.182,6381,249.81.210.122,8000,google.com,/api/ping
72.167.243.91,2842,211.233.244.149,8000,medium.com,/login
171.67.144.188,3291,245.203.233.51,80,medium.com,/login
181.220.248.26,3624,168.168.214.101,80,cdn.discordapp.com,/api/ping
209.30.147.240,5801,83.42.55.67,8000,zoom.us,/home
14.155.98.106,4939,4.71.89.245,80,teams.microsoft.com,/stories/12345
66.157.40.83,3605,43.219.194.107,8000,www.instagram.com,/login
213.220.190.140,2442,198.131.64.114,80,zoom.us,/course
8.163.16.24,1172,66.53.169.232,80,teams.microsoft.com,/profile
153.99.250.177,6253,27.217.138.206,8080,medium.com,/products/books
214.86.17.244,2125,242.91.70.11,80,www.google.com,/login
201.41.101.39,3737,244.122.116.126,8080,teams.microsoft.com,/dashboard
147.177.96.193,5374,148.115.175.88,80,medium.com,/api/ping
39.149.208.182,3948,123.20.75.110,8000,login.microsoftonline.com,/home
42.63.86.189,3465,230.255.19.121,80,zoom.us,/search?q=data
134.168.240.78,1708,27.117.203.46,80,login.microsoftonline.com,/auth/verify
170.209.156.23,1598,187.195.196.56,8000,www.instagram.com,/home
238.226.227.131,6427,219.15.118.185,80,university.ac.th,/products/books
250.86.28.201,1345,190.1.245.102,80,login.microsoftonline.com,/login
253.57.147.16,5611,135.91.31.178,80,teams.microsoft.com,/messages
213.243.165.55,1719,188.47.196.134,8000,api.line.me,/course
36.34.6.93,3591,239.130.168.252,80,google.com,/download/latest
68.134.188.28,1149,31.132.84.217,80,university.ac.th,/dashboard
245.117.219.169,5630,136.104.218.173,8080,amazon.com,/download/latest
160.67.9.10,1872,85.173.38.109,80,cdn.discordapp.com,/messages
107.197.19.102,2846,130.94.80.169,80,youtube.com,/course
193.121.13.153,3511,24.150.131.43,80,stackoverflow.com,/messages
157.217.134.211,5668,96.119.73.37,8080,facebook.com,/products/books
65.200.219.247,3447,26.244.170.38,8000,university.ac.th,/messages
137.75.69.179,1199,22.164.39.189,80,www.instagram.com,/api/ping
46.78.79.169,2954,141.6.92.141,80,zoom.us,/en-US/docs/Web/HTTP
52.13.138.19,1326,110.71.25.74,80,teams.microsoft.com,/stories/12345
27.44.160.130,3391,237.237.244.88,80,zoom.us,/products/books
86.81.47.232,5050,32.121.210.0,80,zoom.us,/products/books
196.187.75.108,1463,194.189.212.178,80,cdn.discordapp.com,/search?q=data
215.230.208.85,2845,219.176.171.11,8000,zoom.us,/home
241.251.6.24,5966,155.49.218.17,80,www.instagram.com,/home
136.30.76.158,2805,26.37.206.218,80,twitter.com,/messages
131.72.135.95,6190,215.238.215.96,8000,stackoverflow.com,/products/books
91.186.94.75,3832,118.9.138.113,80,university.ac.th,/home
154.228.109.57,3866,49.156.130.203,80,youtube.com,/profile
194.112.172.4,2467,159.13.245.143,8000,twitter.com,/stories/12345
170.54.214.63,1114,113.77.233.207,8080,teams.microsoft.com,/api/ping
167.255.6.178,5995,236.21.174.241,80,stackoverflow.com,/download/latest
19.242.187.59,2223,218.186.120.229,8080,amazon.com,/login
48.46.200.79,3627,99.146.130.106,80,google.com,/search?q=data
189.88.100.167,6470,127.142.154.130,8000,stackoverflow.com,/profile
179.47.188.218,3484,141.160.128.198,80,api.line.me,/en-US/docs/Web/HTTP
147.208.244.87,5297,12.59.198.48,80,youtube.com,/download/latest
104.208.155.30,2066,23.174.13.227,80,youtube.com,/products/books
186.35.142.221,2714,242.197.120.19,80,google.com,/login
166.203.89.165,5960,187.237.58.92,80,facebook.com,/en-US/docs/Web/HTTP
25.28.255.143,2321,222.224.239.205,80,twitter.com,/messages
194.178.37.51,1982,61.8.227.13,8000,zoom.us,/download/latest
19.85.125.34,1829,30.139.50.114,80,youtube.com,/messages
14.246.141.138,4144,233.186.118.197,8000,www.instagram.com,/en-US/docs/Web/HTTP
223.182.229.206,1508,196.120.99.187,8080,student.university.ac.th,/login
120.44.116.197,2200,110.62.122.86,80,api.line.me,/login
89.122.19.10,4221,113.62.61.154,80,zoom.us,/course
187.79.221.60,5734,202.82.96.161,80,cdn.discordapp.com,/stories/12345
122.81.136.185,3438,208.166.75.122,80,amazon.com,/products/books
42.228.254.207,2185,161.180.42.242,8000,cdn.discordapp.com,/api/ping
12.186.229.129,4270,47.205.161.183,8080,teams.microsoft.com,/auth/verify
10.157.143.41,4771,71.243.28.228,80,login.microsoftonline.com,/products/books
102.198.67.86,4155,114.225.67.188,80,twitter.com,/stories/12345
114.117.41.110,2651,65.36.33.105,80,www.google.com,/stories/12345
68.148.113.170,4800,225.8.183.84,80,university.ac.th,/en-US/docs/Web/HTTP
31.60.219.3,4070,37.194.89.220,8000,twitter.com,/download/latest
121.125.167.215,1813,118.19.145.230,80,youtube.com,/api/ping
183.110.121.121,3927,50.248.151.230,8000,teams.microsoft.com,/stories/12345
63.131.214.216,4435,143.86.233.159,80,google.com,/course
234.79.197.214,5727,24.66.85.208,80,google.com,/api/ping
178.49.96.217,4393,163.63.229.111,80,student.university.ac.th,/dashboard
7.102.62.21,2053,14.52.117.248,80,zoom.us,/products/books
196.174.10.93,4431,125.206.208.255,8000,university.ac.th,/course
239.202.94.157,4128,79.83.31.66,8000,login.microsoftonline.com,/products/books
67.31.251.89,5587,162.147.240.197,8080,amazon.com,/login
253.234.164.32,5433,106.73.137.74,80,login.microsoftonline.com,/stories/12345
49.156.122.90,3568,221.158.248.252,80,medium.com,/home
23.89.78.199,4353,52.241.150.15,80,amazon.com,/dashboard
176.233.230.238,1916,98.50.253.220,8000,zoom.us,/course
210.6.32.111,4385,255.207.237.202,8000,google.com,/en-US/docs/Web/HTTP
132.92.82.184,1538,174.106.119.27,80,stackoverflow.com,/stories/12345
185.77.1.65,1713,81.140.248.150,80,medium.com,/en-US/docs/Web/HTTP
101.83.243.124,4756,112.127.197.170,80,cdn.discordapp.com,/en-US/docs/Web/HTTP
183.178.245.46,1245,165.225.77.106,80,twitter.com,/stories/12345
131.218.152.221,2843,246.10.89.117,8080,cdn.discordapp.com,/stories/12345
71.133.74.13,3060,248.214.181.253,80,teams.microsoft.com,/api/ping
197.197.1.99,4019,66.25.104.21,8000,facebook.com,/profile
177.30.99.187,1221,1.77.69.234,80,medium.com,/download/latest
126.112.205.89,2889,178.149.61.76,80,facebook.com,/en-US/docs/Web/HTTP
224.114.254.180,5222,60.252.111.76,80,twitter.com,/products/books
68.176.130.33,5780,156.104.237.66,8080,facebook.com,/api/ping
35.42.97.96,4594,105.212.96.254,8080,login.microsoftonline.com,/messages
60.48.164.136,6054,180.160.147.193,80,cdn.discordapp.com,/login
125.240.228.188,1257,59.1.154.109,80,medium.com,/auth/verify
67.125.158.78,2812,93.189.187.195,80,api.line.me,/products/books
195.83.152.52,6036,115.213.48.59,80,google.com,/en-US/docs/Web/HTTP
95.4.192.106,1011,240.250.176.7,8080,www.google.com,/login
69.220.185.120,4137,213.138.98.25,80,medium.com,/messages
181.222.9.133,2341,159.206.72.67,8000,twitter.com,/course
122.79.107.76,4643,254.59.217.193,80,www.instagram.com,/products/books
90.135.136.237,3400,131.211.120.166,80,facebook.com,/api/ping
8.148.190.153,5909,243.202.136.34,8000,youtube.com,/dashboard
253.34.2.183,5395,213.45.181.127,80,zoom.us,/api/ping
183.239.91.184,3826,37.163.64.89,80,twitter.com,/search?q=data
88.221.89.197,4333,213.87.192.29,80,login.microsoftonline.com,/auth/verify
150.77.118.1,1445,123.208.223.141,8080,medium.com,/dashboard
161.130.185.127,2702,71.46.44.36,80,login.microsoftonline.com,/stories/12345
36.169.232.130,3752,28.64.213.246,8000,www.google.com,/download/latest
136.85.10.116,2906,115.182.234.156,80,login.microsoftonline.com,/home
224.74.32.209,6097,156.245.80.80,8000,youtube.com,/stories/12345
193.103.71.216,2421,113.57.105.184,8000,api.line.me,/dashboard
143.167.51.77,2436,146.111.248.150,8000,university.ac.th,/messages
253.185.49.96,5720,174.218.187.196,80,student.university.ac.th,/api/ping
31.175.5.46,3907,8.231.110.198,8000,teams.microsoft.com,/download/latest
48.164.201.92,1231,93.124.73.171,80,twitter.com,/api/ping
144.72.102.38,3653,185.112.83.202,80,teams.microsoft.com,/products/books
13.218.89.135,5813,118.230.138.53,8080,student.university.ac.th,/download/latest
26.158.159.49,3307,176.189.213.240,80,youtube.com,/en-US/docs/Web/HTTP
161.111.17.232,1087,59.31.102.106,80,university.ac.th,/messages
197.215.159.235,3333,113.127.225.166,80,www.google.com,/home
1.18.17.116,4604,100.214.224.83,80,university.ac.th,/messages
11.227.171.210,3709,188.160.39.188,80,twitter.com,/stories/12345
45.222.175.75,3866,55.105.102.133,8000,google.com,/auth/verify
105.189.98.221,6203,135.143.64.220,80,api.line.me,/en-US/docs/Web/HTTP
237.130.163.87,5540,95.134.31.119,80,zoom.us,/en-US/docs/Web/HTTP
112.1.6.98,6184,90.12.143.232,80,www.instagram.com,/messages
82.25.160.125,5443,61.43.208.66,8000,teams.microsoft.com,/en-US/docs/Web/HTTP
40.73.16.94,1534,37.120.190.248,80,stackoverflow.com,/home
109.225.129.217,4231,118.65.46.247,80,zoom.us,/dashboard
205.233.140.15,3495,72.255.168.125,80,zoom.us,/home
177.63.129.9,5207,243.34.179.90,80,login.microsoftonline.com,/en-US/docs/Web/HTTP
195.19.92.20,5874,180.213.34.144,80,medium.com,/download/latest
110.126.42.250,4769,98.118.179.215,8000,facebook.com,/api/ping
157.182.109.112,1856,129.139.220.150,80,teams.microsoft.com,/course
100.116.74.24,2086,129.194.115.77,80,api.line.me,/auth/verify
41.68.161.200,2398,52.241.68.90,80,api.line.me,/login
197.218.217.5,2328,32.54.121.67,80,student.university.ac.th,/dashboard
85.30.240.250,2143,108.214.103.196,80,google.com,/products/books
136.241.65.238,2602,14.106.29.189,8000,zoom.us,/products/books
152.82.154.130,4277,194.128.102.117,8080,www.instagram.com,/en-US/docs/Web/HTTP
156.225.64.86,4648,143.120.97.87,80,zoom.us,/profile
54.21.84.47,3858,161.183.122.185,80,www.google.com,/messages
254.240.189.41,2210,57.170.68.218,80,teams.microsoft.com,/download/latest
